id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit	certified_pre_owned	custom_label_0
1FT8W2BMXVEC57948	2027 Ford Super Duty F-250 SRW Lariat	Ford	https://furymotors.com/for-sale/ford-super-duty-f250-srw-lariat-minneapolis-mn/2027-ford-super-duty-f250-srw-lariat-1ft8w2bmxvec57948/	81502 USD	2027 Glacier Gray Metallic Tri-Coat Ford Super Duty F-250 SRW Lariat HO For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/584755/1ft8w2bmxvec57948-2027-ford-super-duty-f250-srw-lariat-glacier-gray-metallic-tri-coat-1-113722.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8W2BMXVEC57948	https://furymotors.com/for-sale/ford-super-duty-f250-srw-lariat-minneapolis-mn/2027-ford-super-duty-f250-srw-lariat-1ft8w2bmxvec57948/123?store={store_code}	WHITE	10 miles	Super Duty F-250	1FT8W2BMXVEC57948	2027	81502 USD	WF1122	81502 USD	MI	no	New
1FTBF2BN0VEC57956	2027 Ford Super Duty F-250 SRW	Ford	https://furymotors.com/for-sale/ford-super-duty-f250-srw-minneapolis-mn/2027-ford-super-duty-f250-srw-1ftbf2bn0vec57956/	54218 USD	2027 Carbonized Gray Metallic Ford Super Duty F-250 SRW 7.3L V8 PFI CNG OHV 16V Federal 420hp For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/604231/1ftbf2bn0vec57956-2027-ford-super-duty-f250-srw-carbonized-gray-metallic-1-113962.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTBF2BN0VEC57956	https://furymotors.com/for-sale/ford-super-duty-f250-srw-minneapolis-mn/2027-ford-super-duty-f250-srw-1ftbf2bn0vec57956/123?store={store_code}	GRAY	10 miles	Super Duty F-250	1FTBF2BN0VEC57956	2027	54218 USD	WF1122	54218 USD	MI	no	New
1FTBF2BA0TEF54266	2026 Ford Super Duty F-250 SRW XLT	Ford	https://furymotors.com/for-sale/ford-super-duty-f250-srw-xlt-minneapolis-mn/2026-ford-super-duty-f250-srw-xlt-1ftbf2ba0tef54266/	49947 USD	2026 Oxford White Ford Super Duty F-250 SRW XLT 6.8L V8 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/514096/1ftbf2ba0tef54266-2026-ford-super-duty-f250-srw-xlt-oxford-white-1-113199.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTBF2BA0TEF54266	https://furymotors.com/for-sale/ford-super-duty-f250-srw-xlt-minneapolis-mn/2026-ford-super-duty-f250-srw-xlt-1ftbf2ba0tef54266/123?store={store_code}	WHITE	11 miles	Super Duty F-250	1FTBF2BA0TEF54266	2026	49947 USD	WF1122	49947 USD	MI	no	New
1FT7W2BM6VEC51608	2027 Ford Super Duty F-250 SRW XLT	Ford	https://furymotors.com/for-sale/ford-super-duty-f250-srw-xlt-minneapolis-mn/2027-ford-super-duty-f250-srw-xlt-1ft7w2bm6vec51608/	73022 USD	2027 Oxford White Ford Super Duty F-250 SRW XLT HO For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/584754/1ft7w2bm6vec51608-2027-ford-super-duty-f250-srw-oxford-white-1-113626.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT7W2BM6VEC51608	https://furymotors.com/for-sale/ford-super-duty-f250-srw-xlt-minneapolis-mn/2027-ford-super-duty-f250-srw-xlt-1ft7w2bm6vec51608/123?store={store_code}	WHITE	10 miles	Super Duty F-250	1FT7W2BM6VEC51608	2027	73022 USD	WF1122	73022 USD	MI	no	New
1FT8W3BM0VEC52019	2027 Ford Super Duty F-350 SRW	Ford	https://furymotors.com/for-sale/ford-super-duty-f350-srw-minneapolis-mn/2027-ford-super-duty-f350-srw-1ft8w3bm0vec52019/	90720 USD	2027 Agate Black Metallic Ford Super Duty F-350 SRW HO For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/599087/1ft8w3bm0vec52019-2027-ford-super-duty-f350-srw-agate-black-metallic-1-113890.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8W3BM0VEC52019	https://furymotors.com/for-sale/ford-super-duty-f350-srw-minneapolis-mn/2027-ford-super-duty-f350-srw-1ft8w3bm0vec52019/123?store={store_code}	BLACK	10 miles	Super Duty F-350	1FT8W3BM0VEC52019	2027	90720 USD	WF1122	90720 USD	MI	no	New
1FT8W3BN8VEC55372	2027 Ford Super Duty F-350 SRW	Ford	https://furymotors.com/for-sale/ford-super-duty-f350-srw-minneapolis-mn/2027-ford-super-duty-f350-srw-1ft8w3bn8vec55372/	61702 USD	2027 Ruby Red Metallic Tinted Clearcoat Ford Super Duty F-350 SRW 7.3L V8 PFI CNG OHV 16V Federal 420hp For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/602704/1ft8w3bn8vec55372-2027-ford-super-duty-f350-srw-ruby-red-metallic-tinted-clearcoat-1-113938.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8W3BN8VEC55372	https://furymotors.com/for-sale/ford-super-duty-f350-srw-minneapolis-mn/2027-ford-super-duty-f350-srw-1ft8w3bn8vec55372/123?store={store_code}	RED	10 miles	Super Duty F-350	1FT8W3BN8VEC55372	2027	61702 USD	WF1122	61702 USD	MI	no	New
1FT8X3BN8VEC57409	2027 Ford Super Duty F-350 SRW XL	Ford	https://furymotors.com/for-sale/ford-super-duty-f350-srw-xl-minneapolis-mn/2027-ford-super-duty-f350-srw-xl-1ft8x3bn8vec57409/	55464 USD	2027 Oxford White Ford Super Duty F-350 SRW XL 7.3L V8 PFI CNG OHV 16V Federal 420hp For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/581061/1ft8x3bn8vec57409-2027-ford-super-duty-f350-srw-oxford-white-1-113578.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8X3BN8VEC57409	https://furymotors.com/for-sale/ford-super-duty-f350-srw-xl-minneapolis-mn/2027-ford-super-duty-f350-srw-xl-1ft8x3bn8vec57409/123?store={store_code}	WHITE	10 miles	Super Duty F-350	1FT8X3BN8VEC57409	2027	55464 USD	WF1122	55464 USD	MI	no	New
1FTRF3BN0VEC57914	2027 Ford Super Duty F-350 SRW XL	Ford	https://furymotors.com/for-sale/ford-super-duty-f350-srw-xl-minneapolis-mn/2027-ford-super-duty-f350-srw-xl-1ftrf3bn0vec57914/	52425 USD	2027 Oxford White Ford Super Duty F-350 SRW XL 7.3L V8 PFI CNG OHV 16V Federal 420hp For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/581298/1ftrf3bn0vec57914-2027-ford-super-duty-f350-srw-oxford-white-1-113581.avif	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTRF3BN0VEC57914	https://furymotors.com/for-sale/ford-super-duty-f350-srw-xl-minneapolis-mn/2027-ford-super-duty-f350-srw-xl-1ftrf3bn0vec57914/123?store={store_code}	WHITE	10 miles	Super Duty F-350	1FTRF3BN0VEC57914	2027	52425 USD	WF1122	52425 USD	MI	no	New
1FTBR2XG7TKB52542	2026 Ford Transit-250 Base	Ford	https://furymotors.com/for-sale/ford-transit-250-base-minneapolis-mn/2026-ford-transit-250-base-1ftbr2xg7tkb52542/	53336 USD	2026 Oxford White Ford Transit-250 Base EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/519316/1ftbr2xg7tkb52542-2026-ford-transit-250-base-oxford-white-1-113362.avif	in stock	NEW	VAN	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTBR2XG7TKB52542	https://furymotors.com/for-sale/ford-transit-250-base-minneapolis-mn/2026-ford-transit-250-base-1ftbr2xg7tkb52542/123?store={store_code}	WHITE	12 miles	Transit-250	1FTBR2XG7TKB52542	2026	53336 USD	WF1122	53336 USD	MI	no	New
1FTBF8CG9VKA27952	2027 Ford Transit-350 Base	Ford	https://furymotors.com/for-sale/ford-transit-350-base-minneapolis-mn/2027-ford-transit-350-base-1ftbf8cg9vka27952/	64095 USD	2027 Oxford White Ford Transit-350 Base EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/602702/1ftbf8cg9vka27952-2027-ford-transit-350-base-oxford-white-1-113965.avif	in stock	NEW	VAN	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTBF8CG9VKA27952	https://furymotors.com/for-sale/ford-transit-350-base-minneapolis-mn/2027-ford-transit-350-base-1ftbf8cg9vka27952/123?store={store_code}	WHITE	10 miles	Transit-350	1FTBF8CG9VKA27952	2027	64095 USD	WF1122	64095 USD	MI	no	New
WA1LFAFP4EA090027	2014 Audi Q5 2.0T Premium Plus	Audi	https://furymotors.com/for-sale/used-audi-q5-20t-premium-plus-minneapolis-mn/2014-audi-q5-20t-premium-plus-wa1lfafp4ea090027/	6650 USD	2014 Gold Audi Q5 2.0T Premium Plus 2.0L I4 TFSI Direct Injection DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/552377/wa1lfafp4ea090027-2014-audi-q5-20t-premium-plus-gold-1-113396.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	WA1LFAFP4EA090027	https://furymotors.com/for-sale/used-audi-q5-20t-premium-plus-minneapolis-mn/2014-audi-q5-20t-premium-plus-wa1lfafp4ea090027/123?store={store_code}	GOLD	183297 miles	Q5	WA1LFAFP4EA090027	2014	6650 USD	WF1122	6650 USD	MI	no	Used
5UX53DP03R9W98783	2024 BMW X3 xDrive30i	BMW	https://furymotors.com/for-sale/used-bmw-x3-xdrive30i-minneapolis-mn/2024-bmw-x3-xdrive30i-5ux53dp03r9w98783/	39350 USD	2024 Jet Black BMW X3 xDrive30i I4 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/565064/5ux53dp03r9w98783-2024-bmw-x3-xdrive30i-jet-black-1-113614.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5UX53DP03R9W98783	https://furymotors.com/for-sale/used-bmw-x3-xdrive30i-minneapolis-mn/2024-bmw-x3-xdrive30i-5ux53dp03r9w98783/123?store={store_code}	BLACK	14264 miles	X3	5UX53DP03R9W98783	2024	39350 USD	WF1122	39350 USD	MI	no	Used
1G6AX5SX2K0106186	2019 Cadillac CTS 2.0L Turbo Luxury	Cadillac	https://furymotors.com/for-sale/used-cadillac-cts-20l-turbo-luxury-minneapolis-mn/2019-cadillac-cts-20l-turbo-luxury-1g6ax5sx2k0106186/	19350 USD	2019 Crystal White Tricoat Cadillac CTS 2.0L Turbo Luxury 2.0L Turbo I4 DI DOHC VVT For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/588705/1g6ax5sx2k0106186-2019-cadillac-cts-20l-turbo-luxury-crystal-white-tricoat-1-113758.avif	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1G6AX5SX2K0106186	https://furymotors.com/for-sale/used-cadillac-cts-20l-turbo-luxury-minneapolis-mn/2019-cadillac-cts-20l-turbo-luxury-1g6ax5sx2k0106186/123?store={store_code}	WHITE	81520 miles	CTS	1G6AX5SX2K0106186	2019	19350 USD	WF1122	19350 USD	MI	no	Used
3GNKBJRS2NS131077	2022 Chevrolet Blazer LT	Chevrolet	https://furymotors.com/for-sale/used-chevrolet-blazer-lt-minneapolis-mn/2022-chevrolet-blazer-lt-3gnkbjrs2ns131077/	23000 USD	2022 Red Hot Chevrolet Blazer LT 3.6L V6 SIDI For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/579028/3gnkbjrs2ns131077-2022-chevrolet-blazer-lt-red-hot-1-113896.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3GNKBJRS2NS131077	https://furymotors.com/for-sale/used-chevrolet-blazer-lt-minneapolis-mn/2022-chevrolet-blazer-lt-3gnkbjrs2ns131077/123?store={store_code}	RED	76667 miles	Blazer	3GNKBJRS2NS131077	2022	23000 USD	WF1122	23000 USD	MI	no	Used
1GCPDBEK2PZ162470	2023 Chevrolet Silverado 1500 Custom	Chevrolet	https://furymotors.com/for-sale/used-chevrolet-silverado-1500-custom-minneapolis-mn/2023-chevrolet-silverado-1500-custom-1gcpdbek2pz162470/	27350 USD	2023 Sterling Gray Metallic Chevrolet Silverado 1500 Custom 2.7L Turbo For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/568486/1gcpdbek2pz162470-2023-chevrolet-silverado-1500-custom-sterling-gray-metallic-1-113446.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GCPDBEK2PZ162470	https://furymotors.com/for-sale/used-chevrolet-silverado-1500-custom-minneapolis-mn/2023-chevrolet-silverado-1500-custom-1gcpdbek2pz162470/123?store={store_code}	SILVER	75006 miles	Silverado 1500	1GCPDBEK2PZ162470	2023	27350 USD	WF1122	27350 USD	MI	no	Used
1GCUKGE80TZ118553	2026 Chevrolet Silverado 1500 LTZ w/Tech / Heads Up / Convenience II & Max T	Chevrolet	https://furymotors.com/for-sale/used-chevrolet-silverado-1500-ltz-wtech-heads-up-convenience-ii-max-t-minneapolis-mn/2026-chevrolet-silverado-1500-ltz-wtech-heads-up-convenience-ii-max-t-1gcukge80tz118553/	51350 USD	2026 Summit White Chevrolet Silverado 1500 LTZ w/Tech / Heads Up / Convenience II & Max T 3.0L I6 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/568921/1gcukge80tz118553-2026-chevrolet-silverado-1500-ltz-wtech-heads-up-convenience-ii-max-t-summit-white-1-113396.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GCUKGE80TZ118553	https://furymotors.com/for-sale/used-chevrolet-silverado-1500-ltz-wtech-heads-up-convenience-ii-max-t-minneapolis-mn/2026-chevrolet-silverado-1500-ltz-wtech-heads-up-convenience-ii-max-t-1gcukge80tz118553/123?store={store_code}	WHITE	25821 miles	Silverado 1500	1GCUKGE80TZ118553	2026	51350 USD	WF1122	51350 USD	MI	no	Used
2C4RC3PG8TR166957	2026 Chrysler Pacifica Pinnacle	Chrysler	https://furymotors.com/for-sale/used-chrysler-pacifica-pinnacle-minneapolis-mn/2026-chrysler-pacifica-pinnacle-2c4rc3pg8tr166957/	45350 USD	2026 Silver Mist Clearcoat Chrysler Pacifica Pinnacle 3.6L V6 24V VVT For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/571165/2c4rc3pg8tr166957-2026-chrysler-pacifica-pinnacle-silver-mist-clearcoat-1-113417.avif	in stock	USED	VAN	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2C4RC3PG8TR166957	https://furymotors.com/for-sale/used-chrysler-pacifica-pinnacle-minneapolis-mn/2026-chrysler-pacifica-pinnacle-2c4rc3pg8tr166957/123?store={store_code}	SILVER	11247 miles	Pacifica	2C4RC3PG8TR166957	2026	45350 USD	WF1122	45350 USD	MI	no	Used
2C4RC1BG2PR586697	2023 Chrysler Pacifica Touring L	Chrysler	https://furymotors.com/for-sale/used-chrysler-pacifica-touring-l-minneapolis-mn/2023-chrysler-pacifica-touring-l-2c4rc1bg2pr586697/	19350 USD	2023 Bright White Clearcoat Chrysler Pacifica Touring L 3.6L V6 24V VVT For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/568922/2c4rc1bg2pr586697-2023-chrysler-pacifica-touring-l-bright-white-clearcoat-1-113396.avif	in stock	USED	VAN	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2C4RC1BG2PR586697	https://furymotors.com/for-sale/used-chrysler-pacifica-touring-l-minneapolis-mn/2023-chrysler-pacifica-touring-l-2c4rc1bg2pr586697/123?store={store_code}	WHITE	79102 miles	Pacifica	2C4RC1BG2PR586697	2023	19350 USD	WF1122	19350 USD	MI	no	Used
3FMCR9B64NRE03961	2022 Ford Bronco Sport Big Bend	Ford	https://furymotors.com/for-sale/used-ford-bronco-sport-big-bend-minneapolis-mn/2022-ford-bronco-sport-big-bend-3fmcr9b64nre03961/	20350 USD	2022 Shadow Black Ford Bronco Sport Big Bend 1.5L EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/479115/3fmcr9b64nre03961-2022-ford-bronco-sport-big-bend-shadow-black-1-111934.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3FMCR9B64NRE03961	https://furymotors.com/for-sale/used-ford-bronco-sport-big-bend-minneapolis-mn/2022-ford-bronco-sport-big-bend-3fmcr9b64nre03961/123?store={store_code}	BLACK	47230 miles	Bronco Sport	3FMCR9B64NRE03961	2022	20350 USD	WF1122	20350 USD	MI	no	Used
1FMJK2AT0HEA60762	2017 Ford Expedition EL Limited	Ford	https://furymotors.com/for-sale/used-ford-expedition-el-limited-minneapolis-mn/2017-ford-expedition-el-limited-1fmjk2at0hea60762/	13350 USD	2017 Shadow Black Ford Expedition EL Limited EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/588622/1fmjk2at0hea60762-2017-ford-expedition-el-limited-shadow-black-1-113724.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FMJK2AT0HEA60762	https://furymotors.com/for-sale/used-ford-expedition-el-limited-minneapolis-mn/2017-ford-expedition-el-limited-1fmjk2at0hea60762/123?store={store_code}	BLACK	155505 miles	Expedition EL	1FMJK2AT0HEA60762	2017	13350 USD	WF1122	13350 USD	MI	no	Used
1FM5K8HT5HGC21394	2017 Ford Explorer Platinum One Owner	Ford	https://furymotors.com/for-sale/used-ford-explorer-platinum-one-owner-minneapolis-mn/2017-ford-explorer-platinum-one-owner-1fm5k8ht5hgc21394/	22350 USD	2017 White Platinum Clearcoat Metallic Ford Explorer Platinum One Owner 3.5L V6 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/601769/1fm5k8ht5hgc21394-2017-ford-explorer-platinum-one-owner-white-platinum-clearcoat-metallic-1-113965.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FM5K8HT5HGC21394	https://furymotors.com/for-sale/used-ford-explorer-platinum-one-owner-minneapolis-mn/2017-ford-explorer-platinum-one-owner-1fm5k8ht5hgc21394/123?store={store_code}	WHITE	34563 miles	Explorer	1FM5K8HT5HGC21394	2017	22350 USD	WF1122	22350 USD	MI	no	Used
1FMSK8DH9LGB54702	2020 Ford Explorer XLT	Ford	https://furymotors.com/for-sale/used-ford-explorer-xlt-minneapolis-mn/2020-ford-explorer-xlt-1fmsk8dh9lgb54702/	23100 USD	2020 Silver Metallic Ford Explorer XLT 2.3L EcoBoost I-4 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/599086/1fmsk8dh9lgb54702-2020-ford-explorer-xlt-silver-metallic-1-113890.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FMSK8DH9LGB54702	https://furymotors.com/for-sale/used-ford-explorer-xlt-minneapolis-mn/2020-ford-explorer-xlt-1fmsk8dh9lgb54702/123?store={store_code}	SILVER	61562 miles	Explorer	1FMSK8DH9LGB54702	2020	23100 USD	WF1122	23100 USD	MI	no	Used
1FTFW5L83RFA82193	2024 Ford F-150 Lariat Black Appearance w/Twin Panel Moonroof	Ford	https://furymotors.com/for-sale/used-ford-f150-lariat-black-appearance-wtwin-panel-moonroof-minneapolis-mn/2024-ford-f150-lariat-black-appearance-wtwin-panel-moonroof-1ftfw5l83rfa82193/	45000 USD	2024 Agate Black Metallic Ford F-150 Lariat Black Appearance w/Twin Panel Moonroof 3.5L V6 EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/491093/1ftfw5l83rfa82193-2024-ford-f150-lariat-black-appearance-wtwin-panel-moonroof-agate-black-metallic-1-112486.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW5L83RFA82193	https://furymotors.com/for-sale/used-ford-f150-lariat-black-appearance-wtwin-panel-moonroof-minneapolis-mn/2024-ford-f150-lariat-black-appearance-wtwin-panel-moonroof-1ftfw5l83rfa82193/123?store={store_code}	BLACK	43508 miles	F-150	1FTFW5L83RFA82193	2024	45000 USD	WF1122	45000 USD	MI	no	Used
1FTPW14576FA04352	2006 Ford F-150 Lariat	Ford	https://furymotors.com/for-sale/used-ford-f150-lariat-minneapolis-mn/2006-ford-f150-lariat-1ftpw14576fa04352/	13350 USD	2006 Dark Toreador Red Clearcoat Metallic Ford F-150 Lariat 5.4L V8 EFI 24V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/560396/1ftpw14576fa04352-2006-ford-f150-lariat-dark-toreador-red-clearcoat-metallic-1-113319.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTPW14576FA04352	https://furymotors.com/for-sale/used-ford-f150-lariat-minneapolis-mn/2006-ford-f150-lariat-1ftpw14576fa04352/123?store={store_code}	RED	134610 miles	F-150	1FTPW14576FA04352	2006	13350 USD	WF1122	13350 USD	MI	no	Used
1FTFW1E86PFC45132	2023 Ford F-150 Lariat Sport w/360 Camera & Co Pilot360 Assist	Ford	https://furymotors.com/for-sale/used-ford-f150-lariat-sport-w360-camera-co-pilot360-assist-minneapolis-mn/2023-ford-f150-lariat-sport-w360-camera-co-pilot360-assist-1ftfw1e86pfc45132/	39850 USD	2023 Carbonized Gray Metallic Ford F-150 Lariat Sport w/360 Camera & Co Pilot360 Assist 3.5L V6 EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/539202/1ftfw1e86pfc45132-2023-ford-f150-lariat-carbonized-gray-metallic-1-113135.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1E86PFC45132	https://furymotors.com/for-sale/used-ford-f150-lariat-sport-w360-camera-co-pilot360-assist-minneapolis-mn/2023-ford-f150-lariat-sport-w360-camera-co-pilot360-assist-1ftfw1e86pfc45132/123?store={store_code}	GRAY	52628 miles	F-150	1FTFW1E86PFC45132	2023	39850 USD	WF1122	39850 USD	MI	no	Used
1FTFW4L81RFA68271	2024 Ford F-150 Tremor w/Tow Haul & Bed Utility Pkg	Ford	https://furymotors.com/for-sale/used-ford-f150-tremor-wtow-haul-bed-utility-pkg-minneapolis-mn/2024-ford-f150-tremor-wtow-haul-bed-utility-pkg-1ftfw4l81rfa68271/	46500 USD	2024 Antimatter Blue Metallic Ford F-150 Tremor w/Tow Haul & Bed Utility Pkg 3.5L V6 EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/544869/1ftfw4l81rfa68271-2024-ford-f150-tremor-wtow-haul-bed-utility-pkg-antimatter-blue-metallic-1-112966.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW4L81RFA68271	https://furymotors.com/for-sale/used-ford-f150-tremor-wtow-haul-bed-utility-pkg-minneapolis-mn/2024-ford-f150-tremor-wtow-haul-bed-utility-pkg-1ftfw4l81rfa68271/123?store={store_code}	BLUE	45365 miles	F-150	1FTFW4L81RFA68271	2024	46500 USD	WF1122	46500 USD	MI	no	Used
1FTFW1ET8CKE07042	2012 Ford F-150 XLT	Ford	https://furymotors.com/for-sale/used-ford-f150-xlt-minneapolis-mn/2012-ford-f150-xlt-1ftfw1et8cke07042/	9850 USD	2012 Ingot Silver Ford F-150 XLT 3.5L V6 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/599461/1ftfw1et8cke07042-2012-ford-f150-xlt-ingot-silver-1-113900.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1ET8CKE07042	https://furymotors.com/for-sale/used-ford-f150-xlt-minneapolis-mn/2012-ford-f150-xlt-1ftfw1et8cke07042/123?store={store_code}	SILVER	160892 miles	F-150	1FTFW1ET8CKE07042	2012	9850 USD	WF1122	9850 USD	MI	no	Used
1FTFW1EF4DKG30710	2013 Ford F-150 XLT	Ford	https://furymotors.com/for-sale/used-ford-f150-xlt-minneapolis-mn/2013-ford-f150-xlt-1ftfw1ef4dkg30710/	10345 USD	2013 Ruby Red Metallic Ford F-150 XLT 5.0L V8 FFV For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/605563/1ftfw1ef4dkg30710-2013-ford-f150-xlt-ruby-red-metallic-1-113988.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1EF4DKG30710	https://furymotors.com/for-sale/used-ford-f150-xlt-minneapolis-mn/2013-ford-f150-xlt-1ftfw1ef4dkg30710/123?store={store_code}	RED	181962 miles	F-150	1FTFW1EF4DKG30710	2013	10345 USD	WF1122	10345 USD	MI	no	Used
1FTEW1EG6JFD28571	2018 Ford F-150 XLT Sport Appearance w/Max Tow & Twin Panel Mo	Ford	https://furymotors.com/for-sale/used-ford-f150-xlt-sport-appearance-wmax-tow-twin-panel-mo-minneapolis-mn/2018-ford-f150-xlt-sport-appearance-wmax-tow-twin-panel-mo-1ftew1eg6jfd28571/	20500 USD	2018 Shadow Black Ford F-150 XLT Sport Appearance w/Max Tow & Twin Panel Mo 3.5L V6 EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/577422/1ftew1eg6jfd28571-2018-ford-f150-xlt-sport-appearance-wmax-tow-twin-panel-mo-shadow-black-1-113934.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW1EG6JFD28571	https://furymotors.com/for-sale/used-ford-f150-xlt-sport-appearance-wmax-tow-twin-panel-mo-minneapolis-mn/2018-ford-f150-xlt-sport-appearance-wmax-tow-twin-panel-mo-1ftew1eg6jfd28571/123?store={store_code}	BLACK	124618 miles	F-150	1FTEW1EG6JFD28571	2018	20500 USD	WF1122	20500 USD	MI	no	Used
