id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit
1FTEW2LP3TFC24549	2026 Ford F-150 STX	Ford	https://www.andersonandkochford.com/vehicle/1FTEW2LP3TFC24549/2026-Ford-F--150-North_Branch-MN/	45541 USD	2026 Black Metallic Ford F-150 Stx 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/311184214	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW2LP3TFC24549	https://www.andersonandkochford.com/vehicle/1FTEW2LP3TFC24549/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	BLACK	0 miles	F-150	1FTEW2LP3TFC24549	2026	45541 USD	04229513139877848249	45541 USD	MI
1FTEW2LP4TKF73064	2026 Ford F-150 STX	Ford	https://www.andersonandkochford.com/vehicle/1FTEW2LP4TKF73064/2026-Ford-F--150-North_Branch-MN/	45541 USD	2026 Gray Metallic Ford F-150 Stx 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/311184322	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW2LP4TKF73064	https://www.andersonandkochford.com/vehicle/1FTEW2LP4TKF73064/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	GRAY	0 miles	F-150	1FTEW2LP4TKF73064	2026	45541 USD	04229513139877848249	45541 USD	MI
1FTEW3LP1TFB37786	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LP1TFB37786/2026-Ford-F--150-North_Branch-MN/	51609 USD	2026 Oxford White Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/318930801	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LP1TFB37786	https://www.andersonandkochford.com/vehicle/1FTEW3LP1TFB37786/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	WHITE	4 miles	F-150	1FTEW3LP1TFB37786	2026	51609 USD	04229513139877848249	51609 USD	MI
1FTEW3LP3TFB91929	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LP3TFB91929/2026-Ford-F--150-North_Branch-MN/	51927 USD	2026 Agate Black Metallic Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/320141034	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LP3TFB91929	https://www.andersonandkochford.com/vehicle/1FTEW3LP3TFB91929/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	BLACK	19 miles	F-150	1FTEW3LP3TFB91929	2026	51927 USD	04229513139877848249	51927 USD	MI
1FTEW3LP3TKF35010	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LP3TKF35010/2026-Ford-F--150-North_Branch-MN/	52668 USD	2026 Black Metallic Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/306292497	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LP3TKF35010	https://www.andersonandkochford.com/vehicle/1FTEW3LP3TKF35010/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	BLACK	0 miles	F-150	1FTEW3LP3TKF35010	2026	52668 USD	04229513139877848249	52668 USD	MI
1FTEW3LP8TFB94468	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LP8TFB94468/2026-Ford-F--150-North_Branch-MN/	50730 USD	2026 Silver Metallic Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/322208859	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LP8TFB94468	https://www.andersonandkochford.com/vehicle/1FTEW3LP8TFB94468/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	SILVER	150 miles	F-150	1FTEW3LP8TFB94468	2026	50730 USD	04229513139877848249	50730 USD	MI
1FTEW3LP9TKF34332	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LP9TKF34332/2026-Ford-F--150-North_Branch-MN/	52668 USD	2026 Carbonized Gray Metallic Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/306293049	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LP9TKF34332	https://www.andersonandkochford.com/vehicle/1FTEW3LP9TKF34332/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	GRAY	0 miles	F-150	1FTEW3LP9TKF34332	2026	52668 USD	04229513139877848249	52668 USD	MI
1FTEW3LPXTFB58894	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LPXTFB58894/2026-Ford-F--150-North_Branch-MN/	52818 USD	2026 Black Metallic Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/321370534	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LPXTFB58894	https://www.andersonandkochford.com/vehicle/1FTEW3LPXTFB58894/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	BLACK	169 miles	F-150	1FTEW3LPXTFB58894	2026	52818 USD	04229513139877848249	52818 USD	MI
1FTEW3LPXTFB60256	2026 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEW3LPXTFB60256/2026-Ford-F--150-North_Branch-MN/	53068 USD	2026 Oxford White Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/321549494	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LPXTFB60256	https://www.andersonandkochford.com/vehicle/1FTEW3LPXTFB60256/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	WHITE	252 miles	F-150	1FTEW3LPXTFB60256	2026	53068 USD	04229513139877848249	53068 USD	MI
1FTEX1EP6GFB70433	2016 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTEX1EP6GFB70433/Used-2016-Ford-F--150-North_Branch-MN/	14245 USD	2016 Shadow Black Ford F-150 Xlt 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/322035579	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEX1EP6GFB70433	https://www.andersonandkochford.com/vehicle/1FTEX1EP6GFB70433/Used-2016-Ford-F--150-North_Branch-MN/123?store={store_code}	BLACK	164497 miles	F-150	1FTEX1EP6GFB70433	2016	14245 USD	04229513139877848249	14245 USD	MI
1FTEX2LP4TKF72493	2026 Ford F-150 STX	Ford	https://www.andersonandkochford.com/vehicle/1FTEX2LP4TKF72493/2026-Ford-F--150-North_Branch-MN/	43232 USD	2026 Oxford White Ford F-150 Stx 4WD 2.7L V6 EcoBoost For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/299277836	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEX2LP4TKF72493	https://www.andersonandkochford.com/vehicle/1FTEX2LP4TKF72493/2026-Ford-F--150-North_Branch-MN/123?store={store_code}	WHITE	0 miles	F-150	1FTEX2LP4TKF72493	2026	43232 USD	04229513139877848249	43232 USD	MI
1FTFW1E13MFB32933	2021 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTFW1E13MFB32933/Used-2021-Ford-F--150-North_Branch-MN/	31845 USD	2021 Antimatter Blue Metallic Ford F-150 Xlt 4WD 3.0L Power Stroke V6 Turbo Diesel For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/320524840	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1E13MFB32933	https://www.andersonandkochford.com/vehicle/1FTFW1E13MFB32933/Used-2021-Ford-F--150-North_Branch-MN/123?store={store_code}	BLUE	71517 miles	F-150	1FTFW1E13MFB32933	2021	31845 USD	04229513139877848249	31845 USD	MI
1FTFW1E51MFA46992	2021 Ford F-150 Platinum	Ford	https://www.andersonandkochford.com/vehicle/1FTFW1E51MFA46992/Used-2021-Ford-F--150-North_Branch-MN/	43345 USD	2021 Carbonized Gray Metallic Ford F-150 Platinum 4WD 5.0L V8 For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/321314121	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1E51MFA46992	https://www.andersonandkochford.com/vehicle/1FTFW1E51MFA46992/Used-2021-Ford-F--150-North_Branch-MN/123?store={store_code}	GRAY	74074 miles	F-150	1FTFW1E51MFA46992	2021	43345 USD	04229513139877848249	43345 USD	MI
1FTFW1E55MFA38300	2021 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTFW1E55MFA38300/Used-2021-Ford-F--150-North_Branch-MN/	33345 USD	2021 Oxford White Ford F-150 Xlt 4WD 5.0L V8 For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/321721358	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1E55MFA38300	https://www.andersonandkochford.com/vehicle/1FTFW1E55MFA38300/Used-2021-Ford-F--150-North_Branch-MN/123?store={store_code}	WHITE	87721 miles	F-150	1FTFW1E55MFA38300	2021	33345 USD	04229513139877848249	33345 USD	MI
1FTFW1E58PKF18911	2023 Ford F-150 XLT	Ford	https://www.andersonandkochford.com/vehicle/1FTFW1E58PKF18911/Used-2023-Ford-F--150-North_Branch-MN/	45345 USD	2023 Black Ford F-150 Xlt 4WD 5.0L V8 For sale at Anderson & Koch Ford in North Branch Minnesota.	https://media-cdn-tango.jazelc.com/media/322150334	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1E58PKF18911	https://www.andersonandkochford.com/vehicle/1FTFW1E58PKF18911/Used-2023-Ford-F--150-North_Branch-MN/123?store={store_code}	BLACK	16563 miles	F-150	1FTFW1E58PKF18911	2023	45345 USD	04229513139877848249	45345 USD	MI
