id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit	certified_pre_owned	custom_label_0
1GC4KSE70TF349593	2026 Chevrolet Silverado 3500HD Work Truck	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-057f6532ac18490df7541314d670c719.htm	57765 USD	2026 Red Chevrolet Silverado 3500HD Work Truck 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1270/2465dd84bff556c79c0b174e3312101cx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GC4KSE70TF349593	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-057f6532ac18490df7541314d670c719.htm?store={store_code}	RED	0 miles	Silverado 3500HD	1GC4KSE70TF349593	2026	57765 USD	MM100	57765 USD	MI	no	New
2GC4KUEY5T1229011	2026 Chevrolet Silverado 3500HD LTZ	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-1f3f7bd9ac18341f4df4ff9e5342b480.htm	85825 USD	2026 Black Chevrolet Silverado 3500HD LTZ 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1270/2465dd84bff556c79c0b174e3312101cx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KUEY5T1229011	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-1f3f7bd9ac18341f4df4ff9e5342b480.htm?store={store_code}	BLACK	0 miles	Silverado 3500HD	2GC4KUEY5T1229011	2026	85825 USD	MM100	85825 USD	MI	no	New
2GC4KTE71T1229735	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-291f5ddeac18461266c5431800f61af4.htm	64590 USD	2026 Summit White Chevrolet Silverado 3500HD LT 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0230/58ab4d06981ad49a7e4abd3e8edc1e1cx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTE71T1229735	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-291f5ddeac18461266c5431800f61af4.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	2GC4KTE71T1229735	2026	64590 USD	MM100	64590 USD	MI	no	New
1GC4KSEY2TF383687	2026 Chevrolet Silverado 3500HD Work Truck	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-434baebcac182f099195f5309774e29d.htm	65755 USD	2026 Summit White Chevrolet Silverado 3500HD Work Truck 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0392/d07aa4fb5e641f1fb63203290c887186x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GC4KSEY2TF383687	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-434baebcac182f099195f5309774e29d.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	1GC4KSEY2TF383687	2026	65755 USD	MM100	65755 USD	MI	no	New
1GC4KSEY7TF342486	2026 Chevrolet Silverado 3500HD Work Truck	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-46f4532fac1813cdd93b47132858b4bc.htm	65755 USD	2026 Summit White Chevrolet Silverado 3500HD Work Truck 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0529/7fe3367454b32abf82b0a9ceb75bf9c6x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GC4KSEY7TF342486	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-46f4532fac1813cdd93b47132858b4bc.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	1GC4KSEY7TF342486	2026	65755 USD	MM100	65755 USD	MI	no	New
1GC4KVEY8TF343633	2026 Chevrolet Silverado 3500HD High Country	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-4c1b4348ac18494f4214ccec4fc84cf4.htm	82610 USD	2026 Polar White Chevrolet Silverado 3500HD High Country 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0900/84761d602f6f0b2a181526a5e8313bafx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GC4KVEY8TF343633	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-4c1b4348ac18494f4214ccec4fc84cf4.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	1GC4KVEY8TF343633	2026	82610 USD	MM100	82610 USD	MI	no	New
2GC4KTE74T1233231	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-5d0da959ac183155ec8122527a1d8a73.htm	67265 USD	2026 Red Chevrolet Silverado 3500HD LT 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1270/2465dd84bff556c79c0b174e3312101cx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTE74T1233231	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-5d0da959ac183155ec8122527a1d8a73.htm?store={store_code}	RED	0 miles	Silverado 3500HD	2GC4KTE74T1233231	2026	67265 USD	MM100	67265 USD	MI	no	New
1GC4KTEY5TF391336	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-85cfff32ac181ba235d0c04283d49b43.htm	78620 USD	2026 Cypress Chevrolet Silverado 3500HD LT 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1270/2465dd84bff556c79c0b174e3312101cx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GC4KTEY5TF391336	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-85cfff32ac181ba235d0c04283d49b43.htm?store={store_code}	GREEN	0 miles	Silverado 3500HD	1GC4KTEY5TF391336	2026	78620 USD	MM100	78620 USD	MI	no	New
2GC4KTEY1T1219893	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-8f0d016eac1824b1018118baf411a443.htm	70935 USD	2026 Black Chevrolet Silverado 3500HD LT 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0613/13681ce8dec91c065e45e0f204461813x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTEY1T1219893	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-8f0d016eac1824b1018118baf411a443.htm?store={store_code}	BLACK	0 miles	Silverado 3500HD	2GC4KTEY1T1219893	2026	70935 USD	MM100	70935 USD	MI	no	New
1GC4KUE74TF394676	2026 Chevrolet Silverado 3500HD LTZ	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-ac02075cac180edf8db7c817e0c98b4e.htm	77725 USD	2026 Radiant Red Chevrolet Silverado 3500HD LTZ 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1270/2465dd84bff556c79c0b174e3312101cx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GC4KUE74TF394676	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-ac02075cac180edf8db7c817e0c98b4e.htm?store={store_code}	RED	0 miles	Silverado 3500HD	1GC4KUE74TF394676	2026	77725 USD	MM100	77725 USD	MI	no	New
2GC4KTE71T1219951	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-b8406724ac1809a22d74242349d22209.htm	66045 USD	2026 Summit White Chevrolet Silverado 3500HD LT 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1965/3414d02ae2f5b44cfd525bbfd1e851e5x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTE71T1219951	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-b8406724ac1809a22d74242349d22209.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	2GC4KTE71T1219951	2026	66045 USD	MM100	66045 USD	MI	no	New
2GC4KTE70T1208178	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-bcaef74fac184c5d1b9eb0c5eeca1eb4.htm	62090 USD	2026 Summit White Chevrolet Silverado 3500HD LT 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0936/8903067b378d0be2ef00b9bee6af6a37x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTE70T1208178	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-bcaef74fac184c5d1b9eb0c5eeca1eb4.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	2GC4KTE70T1208178	2026	62090 USD	MM100	62090 USD	MI	no	New
2GC4KTE78T1208137	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-bcaef972ac181e22457d1d202aef0724.htm	61345 USD	2026 Red Chevrolet Silverado 3500HD LT 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0752/20f334156ed32180a7aa745ea3148c56x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTE78T1208137	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-bcaef972ac181e22457d1d202aef0724.htm?store={store_code}	RED	0 miles	Silverado 3500HD	2GC4KTE78T1208137	2026	61345 USD	MM100	61345 USD	MI	no	New
2GC4KVE79T1222706	2026 Chevrolet Silverado 3500HD High Country	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-bcf6a070ac1843b4d08f34f96273c66f.htm	75900 USD	2026 Black Chevrolet Silverado 3500HD High Country 6.6L V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1173/26702bf4c20468ef9eed66124228b11fx.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KVE79T1222706	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-bcf6a070ac1843b4d08f34f96273c66f.htm?store={store_code}	BLACK	0 miles	Silverado 3500HD	2GC4KVE79T1222706	2026	75900 USD	MM100	75900 USD	MI	no	New
2GC4KTEY7T1224208	2026 Chevrolet Silverado 3500HD LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-d72605a2ac184d711ce89ad07bcc67e1.htm	75035 USD	2026 Summit White Chevrolet Silverado 3500HD LT 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1246/327a1f0c8b28e5944f0d6b6d6eb2daaex.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KTEY7T1224208	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-d72605a2ac184d711ce89ad07bcc67e1.htm?store={store_code}	WHITE	0 miles	Silverado 3500HD	2GC4KTEY7T1224208	2026	75035 USD	MM100	75035 USD	MI	no	New
2GC4KUEY8T1224420	2026 Chevrolet Silverado 3500HD LTZ	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-d7260731ac184d711ce89ad0224edc39.htm	80570 USD	2026 Sterling Gray Chevrolet Silverado 3500HD LTZ 6.6L Duramax V8 Turbodiesel For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0570/6a2d333954f8de699a9b9ea007534a50x.jpg	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2GC4KUEY8T1224420	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Silverado-3500HD-d7260731ac184d711ce89ad0224edc39.htm?store={store_code}	SILVER	0 miles	Silverado 3500HD	2GC4KUEY8T1224420	2026	80570 USD	MM100	80570 USD	MI	no	New
1GNS6GKLXTR371164	2026 Chevrolet Suburban High Country	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Suburban-6982306fac181c211b7627e33a294259.htm	98045 USD	2026 Polar White Tricoat Chevrolet Suburban High Country 6.2L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1260/d10269eb9709e81d412a1a57bbb701a1x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6GKLXTR371164	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Suburban-6982306fac181c211b7627e33a294259.htm?store={store_code}	WHITE	0 miles	Suburban	1GNS6GKLXTR371164	2026	98045 USD	MM100	98045 USD	MI	no	New
1GNS6GKLXTR379040	2026 Chevrolet Suburban High Country	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Suburban-8d8eb0d4ac18475961637c04fbc9e210.htm	97050 USD	2026 Lakeshore Blue Metallic Chevrolet Suburban High Country 6.2L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0095/ae0f2c3da93a10f0c7673af552443b39x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6GKLXTR379040	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Suburban-8d8eb0d4ac18475961637c04fbc9e210.htm?store={store_code}	BLUE	0 miles	Suburban	1GNS6GKLXTR379040	2026	97050 USD	MM100	97050 USD	MI	no	New
1GNS6NKD2TR454648	2026 Chevrolet Tahoe LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-0059390dac180512e887ce9cd460b206.htm	74885 USD	2026 Black Chevrolet Tahoe LT 5.3L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0893/2acf98edd00380aac29b8df09dcc4600x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6NKD2TR454648	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-0059390dac180512e887ce9cd460b206.htm?store={store_code}	BLACK	0 miles	Tahoe	1GNS6NKD2TR454648	2026	74885 USD	MM100	74885 USD	MI	no	New
1GNS6TK87TR466463	2026 Chevrolet Tahoe High Country	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-434ba659ac18005db88bfdc4e655923a.htm	88410 USD	2026 Polar White Chevrolet Tahoe High Country 3L I6 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0206/3738a82ee17bf76fbaaf56f679998a85x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6TK87TR466463	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-434ba659ac18005db88bfdc4e655923a.htm?store={store_code}	WHITE	0 miles	Tahoe	1GNS6TK87TR466463	2026	88410 USD	MM100	88410 USD	MI	no	New
1GNS6TKL7TR416148	2026 Chevrolet Tahoe High Country	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-4c1b48deac181a15172eb3956b806685.htm	93820 USD	2026 Polar White Chevrolet Tahoe High Country 6.2L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1932/384c08a596573e75a0f644a9ee4d0feex.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6TKL7TR416148	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-4c1b48deac181a15172eb3956b806685.htm?store={store_code}	WHITE	0 miles	Tahoe	1GNS6TKL7TR416148	2026	93820 USD	MM100	93820 USD	MI	no	New
1GNS6PKD7TR469626	2026 Chevrolet Tahoe Z71	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-4d988875ac181c35d475de4ca93e5a13.htm	78315 USD	2026 Summit White Chevrolet Tahoe Z71 5.3L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1586/f072c90d374ce89994937379213e44afx.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6PKD7TR469626	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-4d988875ac181c35d475de4ca93e5a13.htm?store={store_code}	WHITE	0 miles	Tahoe	1GNS6PKD7TR469626	2026	78315 USD	MM100	78315 USD	MI	no	New
1GNS6NKD9TR430816	2026 Chevrolet Tahoe LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-94341855ac1824b1018118ba69a28ce9.htm	76610 USD	2026 Sterling Gray Metallic Chevrolet Tahoe LT 5.3L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1651/3917b17a82c2fb45cce68193dfb43720x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6NKD9TR430816	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-94341855ac1824b1018118ba69a28ce9.htm?store={store_code}	SILVER	0 miles	Tahoe	1GNS6NKD9TR430816	2026	76610 USD	MM100	76610 USD	MI	no	New
1GNS6PKD2TR473874	2026 Chevrolet Tahoe Z71	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-b9bc1fd9ac1840774efccaaddffd8863.htm	79885 USD	2026 Ash Chevrolet Tahoe Z71 5.3L EcoTec3 V8 For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0079/69e8c990e66d715a2236569f81992297x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1GNS6PKD2TR473874	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Tahoe-b9bc1fd9ac1840774efccaaddffd8863.htm?store={store_code}	GRAY	0 miles	Tahoe	1GNS6PKD2TR473874	2026	79885 USD	MM100	79885 USD	MI	no	New
KL79MRSL7TB289293	2026 Chevrolet Trailblazer LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-1a1ba7cbac1832e951f5fea7ccf35622.htm	31025 USD	2026 Green Chevrolet Trailblazer LT 1.3L I3 Turbocharged DOHC 12V LEV3-SULEV30 155hp For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1691/bda98d167bf91e1c8100bf56c247655fx.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL79MRSL7TB289293	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-1a1ba7cbac1832e951f5fea7ccf35622.htm?store={store_code}	GREEN	0 miles	Trailblazer	KL79MRSL7TB289293	2026	31025 USD	MM100	31025 USD	MI	no	New
KL79MRSL1TB299575	2026 Chevrolet Trailblazer LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-61c439efac1830f8c0647a5554d7f283.htm	31675 USD	2026 Black Metallic Chevrolet Trailblazer LT 1.3L I3 Turbocharged DOHC 12V LEV3-SULEV30 155hp For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1525/21ee6a085b027012d4eda101fd0be524x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL79MRSL1TB299575	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-61c439efac1830f8c0647a5554d7f283.htm?store={store_code}	BLACK	0 miles	Trailblazer	KL79MRSL1TB299575	2026	31675 USD	MM100	31675 USD	MI	no	New
KL79MSSL6TB273500	2026 Chevrolet Trailblazer Activ	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-74df7fb5ac18347aee8c697da345959a.htm	34725 USD	2026 White Chevrolet Trailblazer Activ 1.3L I3 Turbocharged DOHC 12V LEV3-SULEV30 155hp For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1726/866e5fb3a8ba918ad87721b4f7315bb6x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL79MSSL6TB273500	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-74df7fb5ac18347aee8c697da345959a.htm?store={store_code}	WHITE	0 miles	Trailblazer	KL79MSSL6TB273500	2026	34725 USD	MM100	34725 USD	MI	no	New
KL79MRSL5TB288255	2026 Chevrolet Trailblazer LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-adf36278ac183b7cfe9e7d697a3d16da.htm	31025 USD	2026 Black Metallic Chevrolet Trailblazer LT 1.3L I3 Turbocharged DOHC 12V LEV3-SULEV30 155hp For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1525/21ee6a085b027012d4eda101fd0be524x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL79MRSL5TB288255	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-adf36278ac183b7cfe9e7d697a3d16da.htm?store={store_code}	BLACK	0 miles	Trailblazer	KL79MRSL5TB288255	2026	31025 USD	MM100	31025 USD	MI	no	New
KL79MUSL0TB296881	2026 Chevrolet Trailblazer RS	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-f0e606f1ac1849ee428c30af849cfd82.htm	34725 USD	2026 White Chevrolet Trailblazer RS 1.3L I3 Turbocharged DOHC 12V LEV3-SULEV30 155hp For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0679/ed9b6fd31964413802a012746c69c042x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL79MUSL0TB296881	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trailblazer-f0e606f1ac1849ee428c30af849cfd82.htm?store={store_code}	WHITE	0 miles	Trailblazer	KL79MUSL0TB296881	2026	34725 USD	MM100	34725 USD	MI	no	New
KL77LKEPXTC185133	2026 Chevrolet Trax Activ	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-22e6b0d1ac185c951bb9a0cb21dbe405.htm	27360 USD	2026 Marina Blue Chevrolet Trax Activ 1.2L ECOTEC Turbo For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/1519/e9dd5c014f53791af35d48b5c45f308fx.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL77LKEPXTC185133	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-22e6b0d1ac185c951bb9a0cb21dbe405.htm?store={store_code}	BLUE	0 miles	Trax	KL77LKEPXTC185133	2026	27360 USD	MM100	27360 USD	MI	no	New
KL77LKEP2TC265199	2026 Chevrolet Trax Activ	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-7135ecacac1838ffae3a022a9d24a426.htm	28115 USD	2026 Summit White Chevrolet Trax Activ 1.2L ECOTEC Turbo For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0252/edba3324a7b16808683740bc85751186x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL77LKEP2TC265199	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-7135ecacac1838ffae3a022a9d24a426.htm?store={store_code}	WHITE	0 miles	Trax	KL77LKEP2TC265199	2026	28115 USD	MM100	28115 USD	MI	no	New
KL77LHEP2TC240242	2026 Chevrolet Trax LT	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-89e55290ac18013719a6da34a3a82ee1.htm	25930 USD	2026 Black Metallic Chevrolet Trax LT 1.2L ECOTEC Turbo For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0799/29087a1ab718e03d1963357c8b6d27b9x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL77LHEP2TC240242	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-89e55290ac18013719a6da34a3a82ee1.htm?store={store_code}	BLACK	0 miles	Trax	KL77LHEP2TC240242	2026	25930 USD	MM100	25930 USD	MI	no	New
KL77LJEP5TC234796	2026 Chevrolet Trax 2RS	Chevrolet	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-89e55756ac185005b9496b419b7c1e17.htm	27340 USD	2026 Red Chevrolet Trax 2RS 1.2L ECOTEC Turbo For sale at Mankato Motors in Mankato Minnesota.	https://pictures.web.dealer.com/m/mankatochevrolet/0037/e863faa0064243815560ad6b3a5f3a90x.jpg	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KL77LJEP5TC234796	https://www.mankatomotors.com/new/Chevrolet/2026-Chevrolet-Trax-89e55756ac185005b9496b419b7c1e17.htm?store={store_code}	RED	0 miles	Trax	KL77LJEP5TC234796	2026	27340 USD	MM100	27340 USD	MI	no	New
